time,overlap,maxdim,real_ac,im_ac
1.7592918860102842,0.3199134948726132,4,0.6276734838836757,0.19089850002206968
1.7655750713174638,0.3220210977125661,4,0.6369459741659245,0.19118119154647245
1.7718582566246435,0.32754847108231594,4,0.6453131260304974,0.1909376056194375
1.778141441931823,0.33870133964610016,4,0.6534821323103256,0.18997690344600843
1.7844246272390025,0.3557449298073312,4,0.662053510442681,0.18812922451313774
1.7907078125461822,0.37678763211157384,4,0.6710521882536591,0.18536470098427177
1.7969909978533618,0.39827998422804,4,0.6801353079244372,0.1821274169234489
1.8032741831605414,0.4163596366809943,4,0.6889940916466566,0.17934677796731652
1.8095573684677209,0.4284937671705833,4,0.6973554429454628,0.17789365076496358
1.8158405537749005,0.43453928658694235,4,0.704775044593831,0.17794700829871904
1.8221237390820801,0.4367868658009668,4,0.7109012109450683,0.1788782868373733
1.8284069243892598,0.439045135914272,4,0.7161506135121735,0.17970465388236587
1.8346901096964392,0.44514629009980494,4,0.7218742760484782,0.17960765286635733
1.8409732950036188,0.4575122314069795,4,0.7295392629089112,0.17809746416577915
1.8472564803107985,0.47627730512742517,4,0.7396101319797046,0.1749768427715272
1.8535396656179781,0.49914945819435813,4,0.7511718781590391,0.1704818002499188
1.8598228509251575,0.5221655656409279,4,0.7625855336926546,0.16551011312235683
1.8661060362323372,0.541260346358143,4,0.7724487410048115,0.1614420780674411
1.8723892215395168,0.5539310857130113,4,0.779975029636249,0.15942361541935393
1.8786724068466965,0.5601755961712014,4,0.7848816488156085,0.15964779027297638
1.884955592153876,0.5624439966658291,4,0.7875485325466297,0.16123486659763525
1.8912387774610555,0.5647137617382848,4,0.7894406500866109,0.16275613945162615
1.8975219627682351,0.5709697595300389,4,0.792880346235255,0.16291096640862024
1.9038051480754148,0.5836694263035359,4,0.7998247130539823,0.16089125562090198
1.9100883333825944,0.6027949111459511,4,0.8105513772275594,0.1564880716074581
1.9163715186897738,0.625809924390259,4,0.8234099954432795,0.15024354626476713
1.9226547039969535,0.6486281864148082,4,0.8358550138538547,0.1435456325205923
1.9289378893041331,0.6672957006896838,4,0.8458076517727715,0.1382363373227227
1.9352210746113128,0.6795453888420301,4,0.8522459684293593,0.13572464350468297
1.9415042599184922,0.6855273685071099,4,0.8550829499857433,0.13620103140998835
1.9477874452256718,0.6876644742965642,4,0.8551993148370078,0.13852392838828465
1.9540706305328515,0.689791491968424,4,0.854682467690449,0.1408122072505863
1.960353815840031,0.695730993558794,4,0.8563642274174338,0.1412793978238256
1.9666370011472105,0.707777542381544,4,0.8623825229050731,0.13880470914331633
1.9729201864543902,0.7257545999740425,4,0.8728022220156949,0.13318536898797373
1.9792033717615698,0.7470759892251067,4,0.8855148817829809,0.1252877303024278
1.9854865570687494,0.7678584596473957,4,0.8975433515571632,0.11698804541350603
1.9917697423759289,0.7845862217519733,4,0.9066111543155728,0.1105619369356864
1.9980529276831085,0.7954242392652372,4,0.9117553396374154,0.10764540884119675
2.004336112990288,0.8006707260755587,4,0.9130918630061811,0.10840876793607704
2.0106192982974678,0.8025228146630645,4,0.9117190475086709,0.1114605192966007
2.0169024836046474,0.804352935149914,4,0.9098682325496966,0.11449929908401969
2.023185668911827,0.8095010952337921,4,0.9103885050717001,0.11528939874045578
2.0294688542190067,0.8199041161119518,4,0.9152915804060185,0.11242826014781385
2.035752039526186,0.8352363550237962,4,0.9244317194951435,0.10573732618790661
2.0420352248333655,0.8530741555448219,4,0.9355543832857143,0.09639998889052802
2.048318410140545,0.8700644006092315,4,0.9457464538455553,0.08673837417166422
2.054601595447725,0.8834334023384678,4,0.9530080790346258,0.07939483594356023
2.0608847807549044,0.8919433309179264,4,0.9567053959906852,0.0761742171112402
2.067167966062084,0.896020577080008,4,0.9571369450489742,0.07721015385995474
2.0734511513692637,0.897448018369486,4,0.955323021279842,0.08089653262036554
2.0797343366764434,0.8988428910427488,4,0.9531737353367083,0.0845820548541422
2.0860175219836226,0.9027720435523631,4,0.9530991982118113,0.08565691697415367
2.092300707290802,0.9106446070193659,4,0.9567204440217288,0.08249084597034935
2.098583892597982,0.922010854290897,4,0.9637105576739475,0.07494573312538187
2.1048670779051615,0.9348174080956291,4,0.9719741618569895,0.06448907833558538
2.111150263212341,0.9465336141265676,4,0.9791120869769778,0.053808134647626044
2.1174334485195208,0.9553748971891368,4,0.9838065110708192,0.04581079310076083
2.1237166338267004,0.9608156239230147,4,0.9859610471993914,0.04239488847292934
2.12999981913388,0.9633765074705642,4,0.9860116582240541,0.043643893193160886
